year,make,model,series,package,style,engine,code ,grg,drg,vsd,lrg
2023,RAM,3500,CREW CAB,LARAMIE,2WD,DIESEL,2023RAM3500CREW CABLARAMIE2WDDIESEL,26,30,B,5
2023,RAM,3500,CREW CAB,LARAMIE,2WD,DIESEL,2023RAM3500CREW CABLARAMIE2WDDIESEL,25,30,B,7
2023,RAM,3500,CREW CAB,LARAMIE,2WD,,2023RAM3500CREW CABLARAMIE2WD,24,27,B,5
2023,RAM,3500,CREW CAB,LARAMIE,2WD,DIESEL,2023RAM3500CREW CABLARAMIE2WDDIESEL,26,30,B,5
2023,RAM,3500,CREW CAB,LARAMIE,4WD,DIESEL,2023RAM3500CREW CABLARAMIE4WDDIESEL,25,30,A,9
2023,RAM,3500,CREW CAB,LARAMIE,4WD,,2023RAM3500CREW CABLARAMIE4WD,25,27,A,8
2023,RAM,3500,CREW CAB,LARAMIE,4WD,,2023RAM3500CREW CABLARAMIE4WD,24,26,A,9
2023,RAM,3500,CREW CAB,LARAMIE,4WD,DIESEL,2023RAM3500CREW CABLARAMIE4WDDIESEL,26,29,A,9
2023,RAM,3500,CREW CAB,LARAMIE,4WD,DIESEL,2023RAM3500CREW CABLARAMIE4WDDIESEL,28,34,A,9
2023,RAM,3500,CREW CAB,LARAMIE,4WD,DIESEL,2023RAM3500CREW CABLARAMIE4WDDIESEL,25,30,B,9
2023,RAM,3500,CREW CAB,LIMITED,4WD,DIESEL,2023RAM3500CREW CABLIMITED4WDDIESEL,25,31,A,9
2023,RAM,3500,CREW CAB,LIMITED,4WD,DIESEL,2023RAM3500CREW CABLIMITED4WDDIESEL,26,32,A,9
2023,RAM,3500,CREW CAB,LONGHORN,4WD,DIESEL,2023RAM3500CREW CABLONGHORN4WDDIESEL,25,31,A,9
2023,RAM,3500,CREW CAB,LONGHORN,4WD,DIESEL,2023RAM3500CREW CABLONGHORN4WDDIESEL,26,32,A,9
2023,RAM,3500,CREW CAB,TRADESMAN,2WD,DIESEL,2023RAM3500CREW CABTRADESMAN2WDDIESEL,25,34,B,7
2023,RAM,3500,CREW CAB,TRADESMAN,2WD,,2023RAM3500CREW CABTRADESMAN2WD,23,24,B,5
2023,RAM,3500,CREW CAB,TRADESMAN,2WD,DIESEL,2023RAM3500CREW CABTRADESMAN2WDDIESEL,24,28,B,5
2023,RAM,3500,CREW CAB,TRADESMAN,2WD,DIESEL,2023RAM3500CREW CABTRADESMAN2WDDIESEL,24,28,B,5
2023,RAM,3500,CREW CAB,TRADESMAN,2WD,,2023RAM3500CREW CABTRADESMAN2WD,23,24,B,5
2023,RAM,3500,CREW CAB,TRADESMAN,2WD,,2023RAM3500CREW CABTRADESMAN2WD,23,24,B,5
2023,RAM,3500,CREW CAB,TRADESMAN,2WD,,2023RAM3500CREW CABTRADESMAN2WD,22,26,B,9
2023,RAM,3500,CREW CAB,TRADESMAN,2WD,DIESEL,2023RAM3500CREW CABTRADESMAN2WDDIESEL,28,34,B,9
2023,RAM,3500,CREW CAB,TRADESMAN,4WD,DIESEL,2023RAM3500CREW CABTRADESMAN4WDDIESEL,25,30,A,9
2023,RAM,3500,CREW CAB,TRADESMAN,4WD,DIESEL,2023RAM3500CREW CABTRADESMAN4WDDIESEL,25,30,A,9
2023,RAM,3500,CREW CAB,TRADESMAN,4WD,,2023RAM3500CREW CABTRADESMAN4WD,21,23,A,9
2023,RAM,3500,CREW CAB,TRADESMAN,4WD,DIESEL,2023RAM3500CREW CABTRADESMAN4WDDIESEL,26,28,A,9
2023,RAM,3500,CREW CAB,TRADESMAN,4WD,DIESEL,2023RAM3500CREW CABTRADESMAN4WDDIESEL,25,31,A,9
2023,RAM,3500,CREW CAB,TRADESMAN,4WD,,2023RAM3500CREW CABTRADESMAN4WD,23,24,A,8
2023,RAM,3500,CREW CAB,TRADESMAN,4WD,,2023RAM3500CREW CABTRADESMAN4WD,21,26,A,9
2023,RAM,3500,CREW CAB,TRADESMAN,4WD,,2023RAM3500CREW CABTRADESMAN4WD,21,26,A,9
2023,RAM,3500,MEGA CAB,LARAMIE,4WD,,2023RAM3500MEGA CABLARAMIE4WD,25,27,A,8
2023,RAM,3500,MEGA CAB,LARAMIE,4WD,,2023RAM3500MEGA CABLARAMIE4WD,25,27,A,8
2023,RAM,3500,MEGA CAB,LARAMIE,4WD,DIESEL,2023RAM3500MEGA CABLARAMIE4WDDIESEL,25,31,A,9
2023,RAM,3500,MEGA CAB,LARAMIE,4WD,DIESEL,2023RAM3500MEGA CABLARAMIE4WDDIESEL,26,31,A,9
2023,RAM,3500,MEGA CAB,LIMITED,4WD,DIESEL,2023RAM3500MEGA CABLIMITED4WDDIESEL,28,34,A,9
2023,RAM,3500,MEGA CAB,LIMITED,4WD,DIESEL,2023RAM3500MEGA CABLIMITED4WDDIESEL,26,30,A,9
2023,RAM,3500,MEGA CAB,LONGHORN,4WD,DIESEL,2023RAM3500MEGA CABLONGHORN4WDDIESEL,28,34,A,9
2023,RAM,3500,MEGA CAB,LONGHORN,4WD,DIESEL,2023RAM3500MEGA CABLONGHORN4WDDIESEL,26,32,A,9
2023,SUBARU,BRZ,LIMITED,,2D CPE,AT,2023SUBARUBRZLIMITED2D CPEAT,33,19,B,8
2023,SUBARU,BRZ,LIMITED ES,,2D CPE,AT,2023SUBARUBRZLIMITED ES2D CPEAT,33,22,B,2
2023,SUBARU,BRZ,PREMIUM,,2D CPE,AT,2023SUBARUBRZPREMIUM2D CPEAT,33,19,B,8
2023,SUBARU,BRZ,PREMIUM ES,,2D CPE,AT,2023SUBARUBRZPREMIUM ES2D CPEAT,33,22,B,8
2023,SUBARU,IMPREZA,,,AWD 4D,,2023SUBARUIMPREZAAWD 4D,20,18,C,8
2023,SUBARU,IMPREZA,,,AWD 4D,,2023SUBARUIMPREZAAWD 4D,21,16,D,9
2023,SUBARU,IMPREZA,,,4WD S/W,,2023SUBARUIMPREZA4WD S/W,17,18,C,3
2023,SUBARU,IMPREZA,,,4WD S/W,,2023SUBARUIMPREZA4WD S/W,19,16,C,5
2023,SUBARU,IMPREZA,LIMITED,,4WD S/W,,2023SUBARUIMPREZALIMITED4WD S/W,18,21,C,5
2023,SUBARU,IMPREZA,LIMITED,,4WD S/W,,2023SUBARUIMPREZALIMITED4WD S/W,18,21,C,5
2023,SUBARU,IMPREZA,PREMIUM,,AWD 4D,,2023SUBARUIMPREZAPREMIUMAWD 4D,20,19,D,9
2023,SUBARU,IMPREZA,PREMIUM,,4WD S/W,,2023SUBARUIMPREZAPREMIUM4WD S/W,18,19,C,5
2023,SUBARU,IMPREZA,PREMIUM,PREMIUM,AWD 4D,,2023SUBARUIMPREZAPREMIUMPREMIUMAWD 4D,20,19,D,9
2023,SUBARU,IMPREZA,PREMIUM,PREMIUM,4WD S/W,,2023SUBARUIMPREZAPREMIUMPREMIUM4WD S/W,18,19,C,5
2023,SUBARU,IMPREZA,SPORT,,4WD S/W,,2023SUBARUIMPREZASPORT4WD S/W,18,19,C,5
2023,SUBARU,IMPREZA,SPORT,,4WD S/W,,2023SUBARUIMPREZASPORT4WD S/W,19,16,C,5
2023,SUBARU,IMPREZA,SPORT,SPORT,4WD S/W,,2023SUBARUIMPREZASPORTSPORT4WD S/W,18,19,C,7
2023,SUBARU,IMPREZA,SPORT,SPORT,4WD S/W,,2023SUBARUIMPREZASPORTSPORT4WD S/W,18,19,C,7
2023,SUBARU,IMPREZA,SPORT,SPORT,4WD S/W,,2023SUBARUIMPREZASPORTSPORT4WD S/W,18,19,C,5
2023,SUBARU,LEGACY,,,AWD 4D,,2023SUBARULEGACYAWD 4D,19,20,C,8
2023,SUBARU,LEGACY,LIMITED,,AWD 4D,,2023SUBARULEGACYLIMITEDAWD 4D,19,21,C,4
2023,SUBARU,LEGACY,LIMITED,,AWD 4D,,2023SUBARULEGACYLIMITEDAWD 4D,19,21,C,4
2023,SUBARU,LEGACY,PREMIUM,,AWD 4D,,2023SUBARULEGACYPREMIUMAWD 4D,19,21,C,6
2023,SUBARU,LEGACY,PREMIUM,,AWD 4D,,2023SUBARULEGACYPREMIUMAWD 4D,19,21,C,5
2023,SUBARU,LEGACY,PREMIUM,,AWD 4D,,2023SUBARULEGACYPREMIUMAWD 4D,19,21,C,6
2023,SUBARU,LEGACY,SPORT,,AWD 4D,,2023SUBARULEGACYSPORTAWD 4D,21,23,C,6
2023,SUBARU,LEGACY,TOURING XT,,AWD 4D,,2023SUBARULEGACYTOURING XTAWD 4D,22,23,C,4
2023,SUBARU,OUTBACK,,,AWD S/W,,2023SUBARUOUTBACKAWD S/W,12,19,C,3
2023,SUBARU,OUTBACK,LIMITED,,AWD S/W,,2023SUBARUOUTBACKLIMITEDAWD S/W,14,22,C,1
2023,SUBARU,OUTBACK,LIMITED,NAVI/MOON ROOF,AWD S/W,,2023SUBARUOUTBACKLIMITEDNAVI/MOON ROOFAWD S/W,15,22,C,1
2023,SUBARU,OUTBACK,PREMIUM,,AWD S/W,,2023SUBARUOUTBACKPREMIUMAWD S/W,13,20,C,3
2023,SUBARU,OUTBACK,PREMIUM,,AWD S/W,,2023SUBARUOUTBACKPREMIUMAWD S/W,13,20,C,3
2023,SUBARU,OUTBACK,PREMIUM,NAVI/MOON ROOF,AWD S/W,,2023SUBARUOUTBACKPREMIUMNAVI/MOON ROOFAWD S/W,14,21,C,2
2023,SUBARU,OUTBACK,LIMITED XT,,AWD S/W,,2023SUBARUOUTBACKLIMITED XTAWD S/W,16,21,C,1
2023,SUBARU,OUTBACK,ONYX,,AWD S/W,,2023SUBARUOUTBACKONYXAWD S/W,14,21,C,1
2023,SUBARU,OUTBACK,ONYX XT,,AWD S/W,,2023SUBARUOUTBACKONYX XTAWD S/W,20,24,C,3
2023,SUBARU,OUTBACK,ONYX XT,NAVI/MOON ROOF,AWD S/W,,2023SUBARUOUTBACKONYX XTNAVI/MOON ROOFAWD S/W,16,22,C,1
2023,SUBARU,OUTBACK,TOURING,,AWD S/W,,2023SUBARUOUTBACKTOURINGAWD S/W,16,21,C,1
2023,SUBARU,OUTBACK,TOURING XT,,AWD S/W,,2023SUBARUOUTBACKTOURING XTAWD S/W,17,22,C,1
2023,SUBARU,OUTBACK,WILDERNESS,,AWD S/W,,2023SUBARUOUTBACKWILDERNESSAWD S/W,15,23,C,3
2023,SUBARU,OUTBACK,WILDERNESS,NAVI/MOON ROOF,AWD S/W,,2023SUBARUOUTBACKWILDERNESSNAVI/MOON ROOFAWD S/W,17,22,C,1
2023,SUBARU,ASCENT,,,AWD 4D,,2023SUBARUASCENTAWD 4D,16,22,B,4
2023,SUBARU,ASCENT,LIMITED,,AWD 4D,,2023SUBARUASCENTLIMITEDAWD 4D,17,22,B,1
2023,SUBARU,ASCENT,LIMITED,,AWD 4D,,2023SUBARUASCENTLIMITEDAWD 4D,18,22,B,1
2023,SUBARU,ASCENT,LIMITED,,AWD 4D,,2023SUBARUASCENTLIMITEDAWD 4D,17,22,B,1
2023,SUBARU,ASCENT,LIMITED,,AWD 4D,,2023SUBARUASCENTLIMITEDAWD 4D,18,22,B,1
2023,SUBARU,ASCENT,ONYX,,AWD 4D,,2023SUBARUASCENTONYXAWD 4D,17,22,B,1
2023,SUBARU,ASCENT,ONYX LIMITED,,AWD 4D,,2023SUBARUASCENTONYX LIMITEDAWD 4D,18,23,B,1
2023,SUBARU,ASCENT,ONYX LIMITED,,AWD 4D,,2023SUBARUASCENTONYX LIMITEDAWD 4D,22,25,B,3
2023,SUBARU,ASCENT,PREMIUM,,AWD 4D,,2023SUBARUASCENTPREMIUMAWD 4D,16,22,B,1
2023,SUBARU,ASCENT,PREMIUM,,AWD 4D,,2023SUBARUASCENTPREMIUMAWD 4D,16,22,B,1
2023,SUBARU,ASCENT,PREMIUM,,AWD 4D,,2023SUBARUASCENTPREMIUMAWD 4D,16,22,B,1
2023,SUBARU,ASCENT,TOURING,,AWD 4D,,2023SUBARUASCENTTOURINGAWD 4D,18,24,B,1
2023,SUBARU,CROSSTREK,,,AWD 4D,,2023SUBARUCROSSTREKAWD 4D,17,15,B,7
2023,SUBARU,CROSSTREK,,,AWD 4D,,2023SUBARUCROSSTREKAWD 4D,16,17,B,6
2023,SUBARU,CROSSTREK,,,AWD 4D,PHEV,2023SUBARUCROSSTREKAWD 4DPHEV,17,21,B,2
2023,SUBARU,CROSSTREK,,,AWD 4D,PHEV,2023SUBARUCROSSTREKAWD 4DPHEV,17,21,B,2
2023,SUBARU,CROSSTREK,LIMITED,,AWD 4D,,2023SUBARUCROSSTREKLIMITEDAWD 4D,15,20,B,1
2023,SUBARU,CROSSTREK,LIMITED,,AWD 4D,,2023SUBARUCROSSTREKLIMITEDAWD 4D,16,20,B,1
2023,SUBARU,CROSSTREK,PREMIUM,,AWD 4D,,2023SUBARUCROSSTREKPREMIUMAWD 4D,17,16,B,6
2023,SUBARU,CROSSTREK,PREMIUM,,AWD 4D,,2023SUBARUCROSSTREKPREMIUMAWD 4D,15,18,B,3
2023,SUBARU,CROSSTREK,PREMIUM,,AWD 4D,,2023SUBARUCROSSTREKPREMIUMAWD 4D,15,18,B,3
2023,SUBARU,CROSSTREK,PREMIUM SPECIAL EDITION,,AWD 4D,,2023SUBARUCROSSTREKPREMIUM SPECIAL EDITIONAWD 4D,15,18,B,3
2023,SUBARU,CROSSTREK,SPORT,,AWD 4D,,2023SUBARUCROSSTREKSPORTAWD 4D,16,18,B,2
2023,SUBARU,CROSSTREK,SPORT,,AWD 4D,,2023SUBARUCROSSTREKSPORTAWD 4D,16,18,B,2
2023,SUBARU,FORESTER,,,AWD 4D,,2023SUBARUFORESTERAWD 4D,15,21,C,5
2023,SUBARU,FORESTER,LIMITED,,AWD 4D,,2023SUBARUFORESTERLIMITEDAWD 4D,16,24,C,1
2023,SUBARU,FORESTER,LIMITED,,AWD 4D,,2023SUBARUFORESTERLIMITEDAWD 4D,16,24,C,1
2023,SUBARU,FORESTER,PREMIUM,,AWD 4D,,2023SUBARUFORESTERPREMIUMAWD 4D,15,23,C,2
2023,SUBARU,FORESTER,PREMIUM,,AWD 4D,,2023SUBARUFORESTERPREMIUMAWD 4D,15,23,C,2
2023,SUBARU,FORESTER,SPORT,,AWD 4D,,2023SUBARUFORESTERSPORTAWD 4D,15,23,C,1
2023,SUBARU,FORESTER,SPORT,,AWD 4D,,2023SUBARUFORESTERSPORTAWD 4D,15,23,C,1
2023,SUBARU,FORESTER,TOURING,,AWD 4D,,2023SUBARUFORESTERTOURINGAWD 4D,16,24,C,1
2023,SUBARU,FORESTER,WILDERNESS,,AWD S/W,,2023SUBARUFORESTERWILDERNESSAWD S/W,16,24,C,1
2023,SUBARU,FORESTER,WILDERNESS,,AWD 4D,,2023SUBARUFORESTERWILDERNESSAWD 4D,16,24,C,1
2023,SUBARU,SOLTERRA,LIMITED,,AWD 4D,ELECTRIC,2023SUBARUSOLTERRALIMITEDAWD 4DELECTRIC,25,24,C,2
2023,SUBARU,SOLTERRA,PREMIUM,,AWD 4D,ELECTRIC,2023SUBARUSOLTERRAPREMIUMAWD 4DELECTRIC,25,24,C,2
2023,SUBARU,SOLTERRA,TOURING,,AWD 4D,ELECTRIC,2023SUBARUSOLTERRATOURINGAWD 4DELECTRIC,25,24,C,2
2023,TESLA,MODEL S,,,AWD 4D,ELECTRIC,2023TESLAMODEL SAWD 4DELECTRIC,46,29,B,3
2023,TESLA,MODEL S,PLAID,,AWD 4D,ELECTRIC,2023TESLAMODEL SPLAIDAWD 4DELECTRIC,51,34,B,3
2023,TESLA,MODEL 3,PERFORMANCE,,AWD 4D,ELECTRIC,2023TESLAMODEL 3PERFORMANCEAWD 4DELECTRIC,31,26,C,4
2023,TESLA,MODEL 3,STANDARD RANGE,,RWD 4D,ELECTRIC,2023TESLAMODEL 3STANDARD RANGERWD 4DELECTRIC,29,24,C,5
2023,TESLA,MODEL X ELECTRIC VEH,,,AWD 4D,ELECTRIC,2023TESLAMODEL X ELECTRIC VEHAWD 4DELECTRIC,34,30,B,4
2023,TESLA,MODEL X ELECTRIC VEH,,,AWD 4D,ELECTRIC,2023TESLAMODEL X ELECTRIC VEHAWD 4DELECTRIC,34,30,B,4
2023,TESLA,MODEL X ELECTRIC VEPLAID,,,AWD 4D,ELECTRIC,2023TESLAMODEL X ELECTRIC VEPLAIDAWD 4DELECTRIC,43,30,B,4
2023,TESLA,MODEL X ELECTRIC VEPLAID,,,AWD 4D,ELECTRIC,2023TESLAMODEL X ELECTRIC VEPLAIDAWD 4DELECTRIC,43,30,B,4
2023,TESLA,Y,,,4D,ELECTRIC,2023TESLAY4DELECTRIC,29,25,D,3
2023,TESLA,Y,,,4D,ELECTRIC,2023TESLAY4DELECTRIC,31,28,D,5
2023,TESLA,Y,PERFORMANCE,,4D,ELECTRIC,2023TESLAYPERFORMANCE4DELECTRIC,31,25,C,3
2023,TESLA,Y,PERFORMANCE,,4D,ELECTRIC,2023TESLAYPERFORMANCE4DELECTRIC,31,25,C,3
2023,TESLA,Y,PERFORMANCE,,4D,ELECTRIC,2023TESLAYPERFORMANCE4DELECTRIC,32,29,C,5
2023,TOYOTA,CAMRY,LE,,4D AWD,,2023TOYOTACAMRYLE4D AWD,23,23,E,4
2023,TOYOTA,CAMRY,LE,,4D SED,,2023TOYOTACAMRYLE4D SED,23,24,E,6
2023,TOYOTA,CAMRY,LE,CONVENIENCE,4D AWD,,2023TOYOTACAMRYLECONVENIENCE4D AWD,23,23,E,4
2023,TOYOTA,CAMRY,LE,CONVENIENCE,4D AWD,,2023TOYOTACAMRYLECONVENIENCE4D AWD,23,23,E,5
2023,TOYOTA,CAMRY,LE,CONVENIENCE,4D SED,,2023TOYOTACAMRYLECONVENIENCE4D SED,23,24,E,6
2023,TOYOTA,CAMRY,LE,CONVENIENCE,4D SED,,2023TOYOTACAMRYLECONVENIENCE4D SED,23,24,E,4
2023,TOYOTA,CAMRY,SE,,4D AWD,,2023TOYOTACAMRYSE4D AWD,23,23,E,5
2023,TOYOTA,CAMRY,SE,,4D SED,,2023TOYOTACAMRYSE4D SED,23,24,E,4
2023,TOYOTA,CAMRY,SE,CONVENIENCE,4D AWD,,2023TOYOTACAMRYSECONVENIENCE4D AWD,23,23,E,5
2023,TOYOTA,CAMRY,SE,CONVENIENCE,4D SED,,2023TOYOTACAMRYSECONVENIENCE4D SED,23,24,E,4
2023,TOYOTA,CAMRY,SE,CONVENIENCE,4D SED,,2023TOYOTACAMRYSECONVENIENCE4D SED,23,24,E,5
2023,TOYOTA,CAMRY,SE,CONVENIENCE,4D SED,,2023TOYOTACAMRYSECONVENIENCE4D SED,23,23,E,5
2023,TOYOTA,CAMRY,XLE,,4D AWD,,2023TOYOTACAMRYXLE4D AWD,24,24,E,4
2023,TOYOTA,CAMRY,XLE,,4D SED,,2023TOYOTACAMRYXLE4D SED,24,24,E,2
2023,TOYOTA,CAMRY,XLE,,4D SED,,2023TOYOTACAMRYXLE4D SED,24,24,E,3
2023,TOYOTA,CAMRY,XSE,,4D AWD,,2023TOYOTACAMRYXSE4D AWD,24,23,E,4
2023,TOYOTA,CAMRY,XSE,,4D SED,,2023TOYOTACAMRYXSE4D SED,24,24,E,4
2023,TOYOTA,CAMRY,XSE,,4D SED,,2023TOYOTACAMRYXSE4D SED,24,24,E,3
2023,TOYOTA,CAMRY HYBRID,LE,,4D SED,HYBRID,2023TOYOTACAMRY HYBRIDLE4D SEDHYBRID,23,24,D,4
2023,TOYOTA,CAMRY HYBRID,LE,CONVENIENCE,4D SED,HYBRID,2023TOYOTACAMRY HYBRIDLECONVENIENCE4D SEDHYBRID,23,24,D,4
2023,TOYOTA,CAMRY HYBRID,SE,,4D SED,HYBRID,2023TOYOTACAMRY HYBRIDSE4D SEDHYBRID,24,23,D,5
2023,TOYOTA,CAMRY HYBRID,SE,CONVENIENCE,4D SED,HYBRID,2023TOYOTACAMRY HYBRIDSECONVENIENCE4D SEDHYBRID,24,24,D,5
2023,TOYOTA,CAMRY HYBRID,SE,NIGHTSHADE,4D SED,HYBRID,2023TOYOTACAMRY HYBRIDSENIGHTSHADE4D SEDHYBRID,24,24,D,5
2023,TOYOTA,CAMRY HYBRID,XLE,,4D SED,HYBRID,2023TOYOTACAMRY HYBRIDXLE4D SEDHYBRID,24,24,D,3
2023,TOYOTA,CAMRY HYBRID,XSE,,4D SED,HYBRID,2023TOYOTACAMRY HYBRIDXSE4D SEDHYBRID,24,24,D,3
2023,TOYOTA,COROLLA,LE,,4D HB,,2023TOYOTACOROLLALE4D HB,22,20,E,8
2023,TOYOTA,COROLLA,SE,,4D HB,,2023TOYOTACOROLLASE4D HB,20,19,E,5
2023,TOYOTA,COROLLA,SE,,4D SED,,2023TOYOTACOROLLASE4D SED,23,21,E,8
2023,TOYOTA,COROLLA,SE,PREMIUM,4D SED,,2023TOYOTACOROLLASEPREMIUM4D SED,23,21,E,8
2023,TOYOTA,COROLLA,XSE,,4D SED,,2023TOYOTACOROLLAXSE4D SED,23,21,E,6
2023,TOYOTA,CROWN,LIMITED,,AWD 4D,HYBRID,2023TOYOTACROWNLIMITEDAWD 4DHYBRID,25,23,C,4
2023,TOYOTA,CROWN,PLATINUM,,AWD 4D,HYBRID,2023TOYOTACROWNPLATINUMAWD 4DHYBRID,26,24,C,5
2023,TOYOTA,CROWN,XLE,,AWD 4D,HYBRID,2023TOYOTACROWNXLEAWD 4DHYBRID,25,23,C,4
2023,TOYOTA,GR COROLLA,CIRCUIT,,4D AWD,,2023TOYOTAGR COROLLACIRCUIT4D AWD,22,21,D,3
2023,TOYOTA,GR COROLLA,CORE,,4D AWD,,2023TOYOTAGR COROLLACORE4D AWD,22,19,D,3
2023,TOYOTA,GR COROLLA,MORIZO,,4D AWD,,2023TOYOTAGR COROLLAMORIZO4D AWD,23,22,D,3
2023,TOYOTA,GR 86,,,2D CPE,,2023TOYOTAGR 862D CPE,25,23,B,2
2023,TOYOTA,GR 86,,ES,2D CPE,,2023TOYOTAGR 86ES2D CPE,26,22,B,8
2023,TOYOTA,GR 86,PREMIUM,,2D CPE,,2023TOYOTAGR 86PREMIUM2D CPE,27,23,B,2
2023,TOYOTA,GR 86,PREMIUM,ES,2D CPE,,2023TOYOTAGR 86PREMIUMES2D CPE,27,22,B,4
2023,TOYOTA,GR 86,PREMIUM,10TH,2D CPE,,2023TOYOTAGR 86PREMIUM10TH2D CPE,28,23,B,2
2023,TOYOTA,GR 86,PREMIUM,10TH ES,2D CPE,,2023TOYOTAGR 86PREMIUM10TH ES2D CPE,27,21,B,4
2023,TOYOTA,MIRAI,LIMITED,,4D SED,,2023TOYOTAMIRAILIMITED4D SED,27,28,C,6
2023,TOYOTA,MIRAI,XLE,,4D SED,,2023TOYOTAMIRAIXLE4D SED,25,24,C,6
2023,TOYOTA,PRIUS,LE,,AWD 4D HB,,2023TOYOTAPRIUSLEAWD 4D HB,21,20,E,4
2023,TOYOTA,PRIUS,LE,,4D HB,,2023TOYOTAPRIUSLE4D HB,20,20,E,3
2023,TOYOTA,PRIUS,LIMITED,,4D HB,,2023TOYOTAPRIUSLIMITED4D HB,22,20,E,3
2023,TOYOTA,PRIUS,LIMITED,,4D HB,,2023TOYOTAPRIUSLIMITED4D HB,21,20,E,4
2023,TOYOTA,PRIUS,XLE,,AWD 4D HB,,2023TOYOTAPRIUSXLEAWD 4D HB,21,20,E,4
2023,TOYOTA,PRIUS,XLE,,4D HB,,2023TOYOTAPRIUSXLE4D HB,20,20,E,3
2023,TOYOTA,SUPRA,2,,2D CPE,,2023TOYOTASUPRA22D CPE,29,23,C,2
2023,TOYOTA,SUPRA,3,,2D CPE,,2023TOYOTASUPRA32D CPE,30,23,C,2
2023,TOYOTA,SUPRA,3.0 A91-CF,SAFETY AND TECHNOLOGY,2D CPE,,2023TOYOTASUPRA3.0 A91-CFSAFETY AND TECHNOLOGY2D CPE,30,23,C,2
2023,TOYOTA,SUPRA,3.0 PREMIUM,,2D CPE,,2023TOYOTASUPRA3.0 PREMIUM2D CPE,30,23,C,2
2023,TOYOTA,SIENNA,LE,,AWD 4D,HYBRID,2023TOYOTASIENNALEAWD 4DHYBRID,20,22,D,4
2023,TOYOTA,SIENNA,LE,,4DR,HYBRID,2023TOYOTASIENNALE4DRHYBRID,20,22,D,4
2023,TOYOTA,SIENNA,LE PLUS,,AWD 4D,HYBRID,2023TOYOTASIENNALE PLUSAWD 4DHYBRID,20,22,D,4
2023,TOYOTA,SIENNA,LE PLUS,,4DR,HYBRID,2023TOYOTASIENNALE PLUS4DRHYBRID,20,22,D,4
2023,TOYOTA,SIENNA,LTD,,AWD 4D,HYBRID,2023TOYOTASIENNALTDAWD 4DHYBRID,21,25,D,3
2023,TOYOTA,SIENNA,LTD,,4DR,HYBRID,2023TOYOTASIENNALTD4DRHYBRID,20,25,D,3
2023,TOYOTA,SIENNA,PLATINUM,,AWD 4D,HYBRID,2023TOYOTASIENNAPLATINUMAWD 4DHYBRID,21,25,D,3
2023,TOYOTA,SIENNA,PLATINUM,,4DR,HYBRID,2023TOYOTASIENNAPLATINUM4DRHYBRID,21,25,D,3
2023,TOYOTA,SIENNA,XLE,,AWD 4D,HYBRID,2023TOYOTASIENNAXLEAWD 4DHYBRID,21,23,D,2
2023,TOYOTA,SIENNA,XLE,,4DR,HYBRID,2023TOYOTASIENNAXLE4DRHYBRID,20,23,D,3
2023,TOYOTA,SIENNA,XLE PLUS,,4DR,HYBRID,2023TOYOTASIENNAXLE PLUS4DRHYBRID,20,23,D,3
2023,TOYOTA,SIENNA,XSE,,AWD 4D,HYBRID,2023TOYOTASIENNAXSEAWD 4DHYBRID,21,23,D,2
2023,TOYOTA,SIENNA,XSE,,4DR,HYBRID,2023TOYOTASIENNAXSE4DRHYBRID,20,23,D,4
2023,TOYOTA,SIENNA,XSE PLUS,,AWD 4D,HYBRID,2023TOYOTASIENNAXSE PLUSAWD 4DHYBRID,21,23,D,2
2023,TOYOTA,SIENNA,XSE PLUS,,4DR,HYBRID,2023TOYOTASIENNAXSE PLUS4DRHYBRID,20,23,D,4
2023,TOYOTA,SIENNA,25TH ANNIVERSARY,,AWD 4D,HYBRID,2023TOYOTASIENNA25TH ANNIVERSARYAWD 4DHYBRID,22,23,D,4
2023,TOYOTA,SIENNA,25TH ANNIVERSARY,,4DR,HYBRID,2023TOYOTASIENNA25TH ANNIVERSARY4DRHYBRID,21,23,D,4
2023,TOYOTA,BZ4X,LIMITED,,4D,ELECTRIC,2023TOYOTABZ4XLIMITED4DELECTRIC,21,22,C,2
2023,TOYOTA,BZ4X,LIMITED,,4D AWD,ELECTRIC,2023TOYOTABZ4XLIMITED4D AWDELECTRIC,26,25,C,7
2023,TOYOTA,BZ4X,LIMITED,,4D AWD,ELECTRIC,2023TOYOTABZ4XLIMITED4D AWDELECTRIC,23,23,C,2
2023,TOYOTA,BZ4X,XLE,,4D,ELECTRIC,2023TOYOTABZ4XXLE4DELECTRIC,22,22,C,2
2023,TOYOTA,BZ4X,XLE,,4D AWD,ELECTRIC,2023TOYOTABZ4XXLE4D AWDELECTRIC,27,25,C,7
2023,TOYOTA,BZ4X,XLE,,4D AWD,ELECTRIC,2023TOYOTABZ4XXLE4D AWDELECTRIC,23,23,C,2
2023,TOYOTA,COROLLA CROSS,L,,AWD 4D,,2023TOYOTACOROLLA CROSSLAWD 4D,16,16,C,7
2023,TOYOTA,COROLLA CROSS,L,,2WD 4D,,2023TOYOTACOROLLA CROSSL2WD 4D,16,16,C,6
2023,TOYOTA,COROLLA CROSS,LE,,AWD 4D,,2023TOYOTACOROLLA CROSSLEAWD 4D,16,17,C,4
2023,TOYOTA,COROLLA CROSS,LE,,2WD 4D,,2023TOYOTACOROLLA CROSSLE2WD 4D,16,17,C,4
