MAKE,MODEL,SERIES,OPTIONPACKAGE,BODYSTYLE,Wheelbase,ENGINE,GRG,DRG,VSD,LRG,YEAR
BMW,M240I,XDRIVE,,AWD 2D,,,32,29,B,1,2024
BMW,M240I,XDRIVE,COOLING HIGH PERF,TIRE AWD 2D,,,31,28,B,1,2024
BMW,M3,,,4D SED,,,42,40,C,8,2024
BMW,M3,COMP XDRIVE,,AWD 4D,,,41,39,C,9,2024
BMW,M3,COMPETITION,,4D SED,,,41,39,C,9,2024
BMW,M3 CS,,,2D CPE,,,47,49,D,9,2024
BMW,M340I,,,4D SED,,,32,31,C,4,2024
BMW,M340I,,COOLING HIGH PERF,TIRE 4D SED,,,33,31,C,5,2024
BMW,M340I,XDRIVE,,AWD 4D,,,32,30,C,4,2024
BMW,M340I,XDRIVE,COOLING HIGH PERF,TIRE AWD 4D,,,33,31,C,5,2024
BMW,M4,,,2D CPE,,,50,41,B,9,2024
BMW,M4,COMPETITION,,2D CPE,,,53,45,C,9,2024
BMW,M4,COMPETITION XDRIVE,,2DR CONV,,,52,48,C,9,2024
BMW,M4,COMPETITION XDRIVE,,AWD 2D,,,54,46,C,9,2024
BMW,M440I,,,2D CPE,,,36,37,B,2,2024
BMW,M440I,,,2D CV,,,34,34,C,8,2024
BMW,M440I,,COOLING HIGH PERF,TIRE 2D CPE,,,37,34,B,1,2024
BMW,M440I,XDRIVE,,2D CPE,,,37,37,B,3,2024
BMW,M440I,XDRIVE,,2D CV,,,35,35,C,9,2024
BMW,M440I,XDRIVE,COOLING HIGH PERF,TIRE 2D CPE,,,39,35,B,2,2024
BMW,M440I,XDRIVE GRAN COUPE,,4D SEDAN,,,36,37,C,3,2024
BMW,M440I,XDRIVE GRAN COUPE,COOLING HIGH PERF,TIRE 4D SEDAN,,,37,36,C,3,2024
BMW,M8,XDRIVE,COMPETITION,2D CPE,,,58,56,C,8,2024
BMW,M8,XDRIVE,COMPETITION,2D CV,,,60,58,C,8,2024
BMW,M8,XDRIVE,GRAN COUPE,4DR SEDAN,,,57,57,C,9,2024
BMW,M850I,X DRIVE GRAN COUPE,,4D CPE,,,50,51,C,9,2024
BMW,M850I,XDRIVE,,AWD CONV,,,52,54,C,9,2024
BMW,X1,XDRIVE 28I,,AWD 4D,,,21,22,B,1,2024
BMW,X1,XDRIVE 28I,M SPORT,AWD 4D,,,21,23,B,2,2024
BMW,X1,XDRIVE 28I,PREMIUM,AWD 4D,,,21,22,B,1,2024
BMW,X1 M35I,,,4D AWD,,,24,25,B,1,2024
BMW,X1 M35I,,PREMIUM,4D AWD,,,25,26,B,2,2024
BMW,X2,XDRIVE28I,,AWD 4D,,,24,23,C,3,2024
BMW,X2,XDRIVE28I,M SPORT,AWD 4D,,,24,23,C,3,2024
BMW,X2,XDRIVE28I,PREMIUM,AWD 4D,,,25,25,C,3,2024
BMW,X3,SDRIVE 30I,,2WD 4D,,,24,26,C,4,2024
BMW,X3,SDRIVE 30I,M SPORT,2WD 4D,,,24,26,C,4,2024
BMW,X3,SDRIVE 30I,PREMIUM,2WD 4D,,,25,27,C,3,2024
BMW,X3,SDRIVE 30I,PREMIUM,2WD 4D,,,25,26,C,4,2024
BMW,X3,XDRIVE 30I,,AWD 4D,,,24,25,B,2,2024
BMW,X3,XDRIVE 30I,M SPORT,AWD 4D,,,24,26,B,2,2024
BMW,X3,XDRIVE 30I,M SPORT,AWD 4D,,,24,25,B,2,2024
BMW,X3,XDRIVE 30I,PREMIUM,AWD 4D,,,24,26,B,2,2024
BMW,X3,XDRIVE M40I,,AWD 4D,,,28,34,B,2,2024
BMW,X3 M,,,AWD 4D,,,38,42,C,8,2024
BMW,X3 M,,COMPETITION,AWD 4D,,,39,43,C,8,2024
BMW,X3 M,,EXECUTIVE,AWD 4D,,,43,50,B,6,2024
BMW,X4,XDRIVE 30I,,AWD 4D,,,28,26,C,5,2024
BMW,X4,XDRIVE 30I,PREMIUM,AWD 4D,,,28,27,C,5,2024
BMW,X4,XDRIVE M40I,,AWD 4D,,,34,34,C,4,2024
BMW,X4 M,,,AWD 4D,,,35,36,C,6,2024
BMW,X4 M,,COMPETITION,AWD 4D,,,40,39,C,8,2024
BMW,X4 M,,EXECUTIVE,AWD 4D,,,39,37,C,8,2024
BMW,X5,SDRIVE 40I,,2WD 4D,,,29,40,B,2,2024
BMW,X5,SDRIVE 40I,M SPORT,2WD 4D,,,28,40,B,2,2024
BMW,X5,SDRIVE 40I,PREMIUM,2WD 4D,,,29,41,B,2,2024
BMW,X5,XDRIVE 40I,,AWD 4D,,,29,40,B,2,2024
BMW,X5,XDRIVE 40I,M SPORT,AWD 4D,,,30,41,B,3,2024
BMW,X5,XDRIVE 40I,PREMIUM,AWD 4D,,,29,41,B,2,2024
BMW,X5,XDRIVE 50E,,AWD 4D,,PHEV,33,43,B,8,2024
BMW,X5,XDRIVE 50E,M SPORT,AWD 4D,,PHEV,33,43,B,8,2024
BMW,X5,XDRIVE 50E,PREMIUM,AWD 4D,,PHEV,34,44,B,8,2024
BMW,X5,XDRIVE M60I,,AWD 4D,,,33,46,C,8,2024
BMW,X5 M,XDRIVE,COMPETITION,AWD 4D,,HYBRID,39,52,C,9,2024
BMW,X6,XDRIVE 40I,,AWD 4D,,,36,37,B,7,2024
BMW,X6,XDRIVE M60I,,AWD 4D,,,41,43,C,8,2024
BMW,X6 M,COMPETITION XDRIVE,,AWD 4D,,HYBRID,50,50,B,9,2024
BMW,X7,40I XDRIVE,,AWD 4D,,HYBRID,31,45,B,6,2024
BMW,X7,40I XDRIVE,M SPORT,AWD 4D,,HYBRID,31,45,B,6,2024
BMW,X7,M60I XDRIVE,,AWD 4D,,HYBRID,42,51,B,8,2024
BMW,XM,,,AWD 4D,,,51,56,B,9,2024
BMW,XM,,LABEL RED,AWD 4D,,,60,63,B,9,2024
BMW,Z4,M 40I,,2DR CONV,,,29,28,B,1,2024
BMW,Z4,M 40I,,2DR CONV,,,31,32,B,1,2024
BMW,Z4,SDRIVE 30I,,2D CV,,,27,25,A,1,2024
BMW,Z4,SDRIVE 30I,PREMIUM,2D CV,,,28,25,A,1,2024
BUICK,ENCLAVE,AVENIR,,2WD 4D,,,24,25,C,2,2024
BUICK,ENCLAVE,AVENIR,,AWD 4D,,,24,28,B,1,2024
BUICK,ENCLAVE,ESSENCE,,2WD 4D,,,22,22,C,4,2024
BUICK,ENCLAVE,ESSENCE,,AWD 4D,,,23,24,B,4,2024
BUICK,ENCLAVE,PREMIUM,,2WD 4D,,,23,23,C,4,2024
BUICK,ENCLAVE,PREMIUM AWD,,AWD 4D,,,23,25,B,4,2024
BUICK,ENCORE GX,AVENIR,,4DR,,,18,15,C,3,2024
BUICK,ENCORE GX,AVENIR AWD,,4DR,,,18,16,C,1,2024
BUICK,ENCORE GX,PREF AWD,,4DR,,,17,15,C,2,2024
BUICK,ENCORE GX,PREFERRED,,4DR,,,15,13,D,5,2024
BUICK,ENCORE GX,PREFERRED,,4DR,,,18,14,C,3,2024
BUICK,ENCORE GX,PREFERRED,,4DR,,,17,14,C,3,2024
BUICK,ENCORE GX,SPORT TOURING,,4DR,,,17,14,C,3,2024
BUICK,ENCORE GX,SPORT TOURING AWD,,4DR,,,18,15,C,2,2024
BUICK,ENVISION,AVENIR,,AWD 4D,,,23,21,C,3,2024
BUICK,ENVISION,PREFERRED,,AWD 4D,,,21,17,C,4,2024
BUICK,ENVISTA,AVENIR,,2WD 4D,,,21,17,C,6,2024
BUICK,ENVISTA,PREFERRED,,2WD 4D,,,20,17,D,7,2024
BUICK,ENVISTA,SPORT TOURING,,2WD 4D,,,21,18,C,7,2024
CADILLAC,CT4,LUXURY,,4D SED,,,24,21,D,4,2024
CADILLAC,CT4,LUXURY,,AWD,,,24,21,D,5,2024
CADILLAC,CT4,PREMIUM LUXURY,,4D SED,,,26,23,D,4,2024
CADILLAC,CT4,PREMIUM LUXURY,,AWD,,,26,24,D,4,2024
CADILLAC,CT4,PREMIUM LUXURY,,AWD,,,25,23,D,5,2024
CADILLAC,CT4,SPORT,,4D SED,,,26,23,D,4,2024
CADILLAC,CT4,SPORT,,AWD,,,26,23,C,4,2024
CADILLAC,CT4,V BLACKWING,,4D SED,,,33,30,C,3,2024
CADILLAC,CT4,V BLACKWING,,AWD,,,33,30,D,3,2024
CADILLAC,CT4,V SERIES,,4D SED,,,26,25,D,3,2024
CADILLAC,CT4,V SERIES,,AWD,,,27,26,C,4,2024
CADILLAC,CT5,LUXURY,,4D SED,,,25,24,C,6,2024
CADILLAC,CT5,LUXURY,,AWD 4D,,,25,24,C,6,2024
CADILLAC,CT5,PREMIUM LUXURY,,4D SED,,,26,25,D,6,2024
CADILLAC,CT5,PREMIUM LUXURY,,4D SED,,TURBO,27,26,D,5,2024
CADILLAC,CT5,PREMIUM LUXURY,,AWD,,,26,25,C,6,2024
CADILLAC,CT5,PREMIUM LUXURY,,AWD 4D,,TURBO,27,26,C,5,2024
CADILLAC,CT5,SPORT,,4D SED,,,27,25,D,6,2024
CADILLAC,CT5,SPORT,,AWD 4D,,,26,25,C,6,2024
CADILLAC,CT5,V SERIES,,4D SED,,TURBO,31,29,C,5,2024
CADILLAC,CT5,V SERIES,,AWD 4D,,TURBO,30,29,C,5,2024
CADILLAC,CT5,V SERIES-BLACKWING,,4D SED,,,41,43,C,9,2024
CADILLAC,ESCALADE,LUXURY,,2WD 4D,,,25,32,B,9,2024
CADILLAC,ESCALADE,LUXURY,,2WD 4D,,DIESEL,26,34,A,9,2024
CADILLAC,ESCALADE,LUXURY,,4WD 4D,,,25,31,A,9,2024
CADILLAC,ESCALADE,LUXURY,,4WD 4D,,DIESEL,25,33,A,9,2024
CADILLAC,ESCALADE,PREMIUM LUXURY,,2WD 4D,,,26,36,B,8,2024
CADILLAC,ESCALADE,PREMIUM LUXURY,,2WD 4D,,DIESEL,28,40,A,5,2024
CADILLAC,ESCALADE,PREMIUM LUXURY,,4WD 4D,,,25,34,B,8,2024
CADILLAC,ESCALADE,PREMIUM LUXURY,,4WD 4D,,DIESEL,29,42,A,5,2024
CADILLAC,ESCALADE,PREMIUM LUXURY,TOURING,2WD 4D,,,27,36,B,8,2024
CADILLAC,ESCALADE,PREMIUM LUXURY,TOURING,2WD 4D,,DIESEL,28,40,A,8,2024
CADILLAC,ESCALADE,PREMIUM LUXURY,TOURING,4WD 4D,,,26,35,B,8,2024
CADILLAC,ESCALADE,PREMIUM LUXURY,TOURING,4WD 4D,,DIESEL,28,41,A,5,2024
CADILLAC,ESCALADE,PREMIUM LUXURY,PLATINUM,2WD 4D,,,30,43,A,8,2024
CADILLAC,ESCALADE,PREMIUM LUXURY,PLATINUM,2WD 4D,,DIESEL,31,45,A,8,2024
CADILLAC,ESCALADE,PREMIUM LUXURY,PLATINUM,4WD 4D,,,29,43,A,9,2024
CADILLAC,ESCALADE,PREMIUM LUXURY,PLATINUM,4WD 4D,,DIESEL,31,45,A,5,2024
CADILLAC,ESCALADE,SPORT,,2WD 4D,,,28,40,A,8,2024
CADILLAC,ESCALADE,SPORT,,2WD 4D,,DIESEL,29,42,A,5,2024
CADILLAC,ESCALADE,SPORT,,4WD 4D,,,28,42,A,8,2024
CADILLAC,ESCALADE,SPORT,,4WD 4D,,DIESEL,29,42,A,8,2024
CADILLAC,ESCALADE,SPORT,TOURING,2WD 4D,,,27,36,B,8,2024
CADILLAC,ESCALADE,SPORT,TOURING,2WD 4D,,DIESEL,29,42,A,5,2024
CADILLAC,ESCALADE,SPORT,TOURING,4WD 4D,,,28,42,B,8,2024
CADILLAC,ESCALADE,SPORT,TOURING,4WD 4D,,DIESEL,29,42,A,5,2024
CADILLAC,ESCALADE,SPORT PLATINUM,,,,,38,45,A,9,2024
CADILLAC,ESCALADE,SPORT PLATINUM,,2WD 4D,,,36,45,A,9,2024
CADILLAC,ESCALADE,SPORT PLATINUM,,4WD 4D,,,29,42,B,8,2024
CADILLAC,ESCALADE,SPORT PLATINUM,,4WD 4D,,DIESEL,30,44,A,5,2024
CADILLAC,ESCALADE ESV,LUXURY,,2WD 4D,,,26,31,B,9,2024
CADILLAC,ESCALADE ESV,LUXURY,,2WD 4D,,DIESEL,26,31,B,9,2024
CADILLAC,ESCALADE ESV,LUXURY,,AWD 4D,,,27,32,B,9,2024
CADILLAC,ESCALADE ESV,LUXURY,,AWD 4D,,DIESEL,27,32,B,9,2024
CADILLAC,ESCALADE ESV,PREMIUM LUXURY,,2WD 4D,,,28,37,B,9,2024
CADILLAC,ESCALADE ESV,PREMIUM LUXURY,,2WD 4D,,DIESEL,29,37,B,7,2024
CADILLAC,ESCALADE ESV,PREMIUM LUXURY,,AWD 4D,,,29,37,B,9,2024
CADILLAC,ESCALADE ESV,PREMIUM LUXURY,,AWD 4D,,DIESEL,29,37,B,8,2024
CADILLAC,ESCALADE ESV,PREMIUM LUXURY,PLATINUM,2WD 4D,,,31,40,B,9,2024
CADILLAC,ESCALADE ESV,PREMIUM LUXURY,PLATINUM,2WD 4D,,DIESEL,31,40,B,7,2024
CADILLAC,ESCALADE ESV,PREMIUM LUXURY,PLATINUM,4WD 4D,,,31,42,B,9,2024
CADILLAC,ESCALADE ESV,PREMIUM LUXURY,PLATINUM,4WD 4D,,DIESEL,32,42,B,8,2024
CADILLAC,ESCALADE ESV,SPORT,,2WD 4D,,,29,37,B,9,2024
CADILLAC,ESCALADE ESV,SPORT,,2WD 4D,,DIESEL,29,37,B,7,2024
CADILLAC,ESCALADE ESV,SPORT,,4WD 4D,,,29,39,B,9,2024
CADILLAC,ESCALADE ESV,SPORT,,4WD 4D,,DIESEL,29,37,B,7,2024
CADILLAC,ESCALADE ESV,SPORT,TOURING,2WD 4D,,,29,37,B,9,2024
CADILLAC,ESCALADE ESV,SPORT,TOURING,2WD 4D,,DIESEL,29,37,B,7,2024
CADILLAC,ESCALADE ESV,SPORT,TOURING,AWD 4D,,,29,37,B,9,2024
CADILLAC,ESCALADE ESV,SPORT,TOURING,AWD 4D,,DIESEL,28,37,B,8,2024
CADILLAC,ESCALADE ESV,SPORT PLATINUM,,2WD 4D,,,31,40,B,9,2024
CADILLAC,ESCALADE ESV,SPORT PLATINUM,,2WD 4D,,DIESEL,31,40,B,7,2024
CADILLAC,ESCALADE ESV,SPORT PLATINUM,,4WD 4D,,,30,42,B,9,2024
CADILLAC,ESCALADE ESV,SPORT PLATINUM,,4WD 4D,,DIESEL,30,42,B,8,2024
CADILLAC,ESCALADE ESV,V SERIES,,,,,45,51,A,9,2024
CADILLAC,ESCALADE ESV,V SERIES,,AWD 4D,,,47,51,A,9,2024
CADILLAC,LYRIQ,LUXURY 1,,4D 2WD,,ELECTRIC,31,33,C,8,2024
CADILLAC,LYRIQ,LUXURY 1,,4D AWD,,ELECTRIC,31,32,C,9,2024
CADILLAC,LYRIQ,LUXURY 2,,4D 2WD,,ELECTRIC,32,34,C,9,2024
CADILLAC,LYRIQ,LUXURY 2,,4D AWD,,ELECTRIC,32,34,C,9,2024
CADILLAC,LYRIQ,LUXURY 3,,4D 2WD,,ELECTRIC,32,34,C,9,2024
CADILLAC,LYRIQ,LUXURY 3,,4D AWD,,ELECTRIC,33,35,C,9,2024
CADILLAC,LYRIQ,SPORT 1,,4D 2WD,,ELECTRIC,31,33,C,8,2024
CADILLAC,LYRIQ,SPORT 1,,4D AWD,,ELECTRIC,32,34,C,9,2024
CADILLAC,LYRIQ,SPORT 2,,4D 2WD,,ELECTRIC,32,33,B,9,2024
CADILLAC,LYRIQ,SPORT 2,,4D AWD,,ELECTRIC,32,33,B,9,2024
CADILLAC,LYRIQ,SPORT 3,,4D 2WD,,ELECTRIC,32,34,C,9,2024
CADILLAC,LYRIQ,SPORT 3,,4D AWD,,ELECTRIC,33,35,C,9,2024
CADILLAC,LYRIQ,TECH,,4D 2WD,,ELECTRIC,30,31,C,7,2024
CADILLAC,LYRIQ,TECH,,4D AWD,,ELECTRIC,31,33,C,8,2024
CADILLAC,XT4,LUXURY,,2WD 4D,,,21,18,B,3,2024
CADILLAC,XT4,LUXURY,,AWD 4D,,,22,20,A,4,2024
CADILLAC,XT4,LUXURY,,AWD 4D,,,23,22,B,3,2024
CADILLAC,XT4,PREMIUM LUXURY,,2WD 4D,,,22,20,B,4,2024
CADILLAC,XT4,PREMIUM LUXURY,,AWD 4D,,,22,20,A,3,2024
CADILLAC,XT4,PREMIUM LUXURY,,AWD 4D,,,23,23,B,3,2024
CADILLAC,XT4,SPORT,,2WD 4D,,,22,20,A,3,2024
CADILLAC,XT4,SPORT,,2WD 4D,,,21,20,B,3,2024
CADILLAC,XT4,SPORT,,AWD 4D,,,22,20,A,3,2024
CADILLAC,XT4,SPORT,,AWD 4D,,,23,23,B,3,2024
CADILLAC,XT5,LUXURY,,2WD 4D,,,21,21,B,5,2024
CADILLAC,XT5,LUXURY,,AWD 4D,,,21,22,B,5,2024
CADILLAC,XT5,PREMIUM LUXURY,,2WD 4D,,,22,23,B,5,2024
CADILLAC,XT5,PREMIUM LUXURY,,AWD 4D,,,22,23,B,5,2024
CADILLAC,XT5,PREMIUM LUXURY,PLATINUM,AWD 4D,,,22,24,B,6,2024
CADILLAC,XT5,PREMIUM LUXURY,PLATINUM,AWD 4D,,,24,26,C,3,2024
CADILLAC,XT5,SPORT,,AWD 4D,,,22,24,B,6,2024
CADILLAC,XT5,SPORT,,AWD 4D,,,24,27,B,3,2024
CADILLAC,XT5,SPORT,,AWD 4D,,,23,25,B,5,2024
CADILLAC,XT6,LUXURY,,2WD 4D,,,23,22,B,3,2024
CADILLAC,XT6,LUXURY,,AWD 4D,,,23,25,B,3,2024
CADILLAC,XT6,PREMIUM LUXURY,,2WD 4D,,,23,25,B,3,2024
CADILLAC,XT6,PREMIUM LUXURY,,2WD 4D,,,23,25,B,2,2024
CADILLAC,XT6,PREMIUM LUXURY,,AWD 4D,,,24,27,B,3,2024
CADILLAC,XT6,PREMIUM LUXURY,,AWD 4D,,,24,26,B,3,2024
CADILLAC,XT6,SPORT,,AWD 4D,,,25,27,B,2,2024
CHEVROLET,BLAZER,LT,2LT,2WD,,,20,18,C,4,2024
CHEVROLET,BLAZER,LT,2LT,4WD,,,21,21,C,3,2024
CHEVROLET,BLAZER,LT,3LT,2WD,,,22,20,C,3,2024
CHEVROLET,BLAZER,LT,3LT,4WD,,,23,23,C,3,2024
CHEVROLET,BLAZER,PREMIER,,2WD,,,22,21,C,3,2024
CHEVROLET,BLAZER,PREMIER,,4WD,,,23,24,B,3,2024
CHEVROLET,BLAZER,RS,,2WD,,,22,21,C,3,2024
CHEVROLET,BLAZER,RS,,4WD,,,23,24,B,3,2024
CHEVROLET,BLAZER EV,2LT,,AWD 4D,,ELECTRIC,27,27,D,7,2024
CHEVROLET,BLAZER EV,LT,,AWD 4D,,ELECTRIC,26,28,C,7,2024
CHEVROLET,BLAZER EV,LT,,AWD 4D,,ELECTRIC,25,28,C,7,2024
CHEVROLET,BLAZER EV,LT,COMFORT AND CONVENIENCAWD,4D,,ELECTRIC,25,28,C,7,2024
CHEVROLET,BLAZER EV,RS,,AWD 4D,,ELECTRIC,26,29,C,7,2024
CHEVROLET,BLAZER EV,RS,,AWD 4D,,ELECTRIC,30,27,D,7,2024
CHEVROLET,BLAZER EV,RS,DRIVER CONFIDENCE,AWD 4D,,ELECTRIC,30,27,D,7,2024
CHEVROLET,BLAZER EV,RS,DRIVER CONFIDENCE,AWD 4D,,ELECTRIC,26,29,C,7,2024
CHEVROLET,CAMARO,LT,,2D CPE,,,28,22,C,8,2024
CHEVROLET,CAMARO,LT,,2D CPE,,,28,22,C,6,2024
CHEVROLET,CAMARO,LT,,2D CPE,,,32,29,C,4,2024
CHEVROLET,CAMARO,LT,,2D CPE,,,30,26,C,5,2024
CHEVROLET,CAMARO,LT,,2D CV,,,25,24,A,4,2024
CHEVROLET,CAMARO,LT,,2D CV,,,24,20,B,6,2024
CHEVROLET,CAMARO,LT,,2D CV,,,26,22,B,5,2024
CHEVROLET,CAMARO,LT,,2D CV,,,24,20,A,6,2024
CHEVROLET,CAMARO,LT,2LT,2D CPE,,,28,23,C,8,2024
CHEVROLET,CAMARO,LT,2LT,2D CPE,,,29,22,C,6,2024
CHEVROLET,CAMARO,LT,2LT,2D CV,,,26,23,B,5,2024
CHEVROLET,CAMARO,LT,2LT,2D CV,,,24,20,B,6,2024
CHEVROLET,CAMARO,LT,3LT,2D CPE,,,29,24,C,7,2024
CHEVROLET,CAMARO,LT,3LT,2D CPE,,,30,25,C,8,2024
CHEVROLET,CAMARO,LT,3LT,2D CV,,,26,23,B,5,2024
CHEVROLET,CAMARO,LT,3LT,2D CV,,,24,23,A,5,2024
CHEVROLET,CAMARO,SS,,2D CPE,,,32,30,C,5,2024
CHEVROLET,CAMARO,SS,,2D CPE,,,30,26,C,4,2024
CHEVROLET,CAMARO,SS,,2D CPE,,,31,27,C,4,2024
CHEVROLET,CAMARO,SS,,2D CPE,,,33,31,C,4,2024
CHEVROLET,CAMARO,SS,,2D CV,,,26,25,A,3,2024
CHEVROLET,CAMARO,SS,,2D CV,,,27,25,A,3,2024
CHEVROLET,CAMARO,SS,,2D CV,,,26,25,A,5,2024
CHEVROLET,CAMARO,SS,,2D CV,,,26,24,A,4,2024
CHEVROLET,CAMARO,ZL1,,2D CPE,,,35,35,C,4,2024
CHEVROLET,CAMARO,ZL1,,2D CPE,,,34,35,C,4,2024
CHEVROLET,CAMARO,ZL1,,2D CV,,,29,31,A,3,2024
CHEVROLET,CAMARO,ZL1,,2D CV,,,31,32,A,3,2024
CHEVROLET,COLORADO,LT CREW CAB,,2WD,,,20,22,B,7,2024
CHEVROLET,COLORADO,LT CREW CAB,,2WD,,,21,19,B,6,2024
CHEVROLET,COLORADO,LT CREW CAB,,4WD,,,20,22,A,7,2024
CHEVROLET,COLORADO,LT CREW CAB,,4WD,,,20,19,A,7,2024
CHEVROLET,COLORADO,TRAILBOSS CREW,CAB,4WD,,,21,22,A,7,2024
CHEVROLET,COLORADO,WT CREW CAB,,2WD,,,20,20,B,7,2024
CHEVROLET,COLORADO,WT CREW CAB,,4WD,,,20,20,A,7,2024
CHEVROLET,COLORADO,WT CREW CAB,,4WD,,,18,15,B,8,2024
CHEVROLET,COLORADO,WT CREW CAB,,4WD,,,19,18,A,8,2024
CHEVROLET,COLORADO,WT CREW CAB SHORT,,2WD,,,20,18,B,8,2024
CHEVROLET,COLORADO,Z71 CREW CAB,,4WD,,,22,23,A,7,2024
CHEVROLET,COLORADO,ZR2 CREW CAB,,4WD,,,23,25,A,7,2024
CHEVROLET,CORVETTE,STINGRAY,,2D CPE,,,29,28,A,1,2024
CHEVROLET,CORVETTE,STINGRAY,,2D CV,,,33,33,A,1,2024
CHEVROLET,CORVETTE,STINGRAY,PREFERRED,2D CPE,,,30,33,A,1,2024
CHEVROLET,CORVETTE,STINGRAY,PREFERRED,2D CV,,,34,35,A,1,2024
CHEVROLET,CORVETTE,STINGRAY,PREMIUM,2D CPE,,,31,33,A,1,2024
CHEVROLET,CORVETTE,STINGRAY,PREMIUM,2D CV,,,36,35,A,1,2024
CHEVROLET,CORVETTE E-RAY,,,2D CPE,,,36,39,B,1,2024
CHEVROLET,CORVETTE E-RAY,,,2DR CONV,,,37,40,B,1,2024
CHEVROLET,CORVETTE E-RAY,LZ,,2D CPE,,,44,45,B,2,2024
CHEVROLET,CORVETTE E-RAY,LZ,,2D CV,,,45,46,B,2,2024
CHEVROLET,CORVETTE E-RAY,PREFERRED,,2D CPE,,,45,46,B,2,2024
CHEVROLET,CORVETTE E-RAY,PREFERRED,,2D CPE,,,37,40,B,1,2024
CHEVROLET,CORVETTE E-RAY,PREFERRED,,2DR CONV,,,38,42,B,1,2024
CHEVROLET,CORVETTE E-RAY,PREFERRED,,2DR CONV,,,47,48,B,2,2024
CHEVROLET,CORVETTE E-RAY,PREMIUM,,2D CPE,,,37,41,B,1,2024
CHEVROLET,CORVETTE E-RAY,PREMIUM,,2DR CONV,,,39,43,B,1,2024
CHEVROLET,CORVETTE E-RAY,PREMIUM 3LZ,,2D CPE,,,48,50,B,1,2024
CHEVROLET,CORVETTE E-RAY,PREMIUM 3LZ,,2DR CONV,,,44,42,B,3,2024
CHEVROLET,CORVETTE Z06,2LZ,,2D CPE,,,47,39,B,1,2024
CHEVROLET,CORVETTE Z06,2LZ,,2D CV,,,48,39,B,1,2024
CHEVROLET,CORVETTE Z06,3LZ,,2D CPE,,,48,39,B,1,2024
CHEVROLET,CORVETTE Z06,3LZ,,2D CV,,,50,39,B,1,2024
CHEVROLET,CORVETTE Z06,LZ,,2D CPE,,,45,38,B,1,2024
CHEVROLET,CORVETTE Z06,LZ,,2D CV,,,47,41,B,1,2024
CHEVROLET,EQUINOX,LS,,2WD 4D,,,19,14,C,5,2024
CHEVROLET,EQUINOX,LS,,2WD 4D,,,19,14,C,4,2024
CHEVROLET,EQUINOX,LS,,AWD 4D,,,20,14,C,5,2024
CHEVROLET,EQUINOX,LS,,AWD 4D,,,20,16,B,2,2024
CHEVROLET,EQUINOX,LT,,2WD 4D,,,19,15,C,3,2024
CHEVROLET,EQUINOX,LT,,AWD 4D,,,19,16,B,1,2024
CHEVROLET,EQUINOX,LT FLEET,,,,,20,14,B,5,2024
CHEVROLET,EQUINOX,LT FLEET,,2WD 4D,,,20,14,C,5,2024
CHEVROLET,EQUINOX,PREMIER,,2WD 4D,,,21,16,C,2,2024
CHEVROLET,EQUINOX,PREMIER,,AWD 4D,,,21,19,B,1,2024
CHEVROLET,EQUINOX,RS,,2WD 4D,,,21,15,C,2,2024
CHEVROLET,EQUINOX,RS,,AWD 4D,,,21,18,B,1,2024
CHEVROLET,EXPRESS,,2500LS,2WD,,,21,17,A,4,2024
CHEVROLET,EXPRESS,,2500LS,2WD,,,20,17,A,4,2024
CHEVROLET,EXPRESS,,2500LT,2WD,,,21,17,A,4,2024
CHEVROLET,EXPRESS,,2500LT,2WD,,,20,17,A,4,2024
CHEVROLET,EXPRESS,,3500LS,2WD,,,20,21,A,2,2024
CHEVROLET,EXPRESS,,3500LT,2WD,,,20,21,A,2,2024
CHEVROLET,EXPRESS,3500 EXT,LS,2WD,,,20,21,A,2,2024
CHEVROLET,EXPRESS,3500 EXT,LT,2WD,,,20,21,A,2,2024
CHEVROLET,EXPRESS,3500 EXT,LT,2WD,,,20,21,A,3,2024
CHEVROLET,EXPRESS,CARGO 2500,,2WD,,,20,17,A,6,2024
CHEVROLET,EXPRESS,CARGO 2500,,2WD,,,19,17,A,4,2024
CHEVROLET,EXPRESS,CARGO 2500,,2WD,,,20,20,A,7,2024
CHEVROLET,EXPRESS,CARGO 2500 EXT,,2WD,,,20,17,A,4,2024
CHEVROLET,EXPRESS,CARGO 2500 EXT,,2WD,,,20,18,A,5,2024
CHEVROLET,EXPRESS,CARGO 3500,,2WD,,,20,20,A,2,2024
CHEVROLET,EXPRESS,CARGO 3500,,2WD,,,20,20,A,3,2024
CHEVROLET,EXPRESS,CARGO 3500 EXT,,2WD,,,20,20,A,2,2024
CHEVROLET,EXPRESS,CARGO 3500 EXT,,2WD,,,20,20,A,3,2024
CHEVROLET,MALIBU,RS,,4D SED,,,23,19,E,7,2024
CHEVROLET,SILVERADO 1500,2WD CUSTOM,,CREW CAB,,,23,23,B,8,2024
CHEVROLET,SILVERADO 1500,2WD CUSTOM,,DBL CAB,,,22,21,A,9,2024
CHEVROLET,SILVERADO 1500,2WD HIGH COUNTRY,,CREW CAB,,,24,25,B,9,2024
CHEVROLET,SILVERADO 1500,2WD HIGH COUNTRY,,CREW CAB,,DIESEL,27,29,A,9,2024
CHEVROLET,SILVERADO 1500,2WD LT,,CREW CAB,,,24,26,B,8,2024
CHEVROLET,SILVERADO 1500,2WD LT,,CREW CAB,,,26,25,A,9,2024
